budget,split,protected_per_group,protected_low_score_mean,protected_high_score_mean,protected_low_projection_mean,protected_high_projection_mean,protected_delta,protected_one_sided_t,protected_one_sided_p,protected_cohen_d,protected_decision_p005,clean_per_group,clean_low_score_mean,clean_high_score_mean,clean_low_projection_mean,clean_high_projection_mean,clean_delta,clean_one_sided_t,clean_one_sided_p,clean_cohen_d,clean_decision_p005,constant_per_group,constant_low_score_mean,constant_high_score_mean,constant_low_projection_mean,constant_high_projection_mean,constant_delta,constant_one_sided_t,constant_one_sided_p,constant_cohen_d,constant_decision_p005,matched_margin,matched_margin_positive,matched_margin_vs
200,23,100,0.4193009378620195,0.6635771013352965,0.19936962001025677,0.3510833191126585,0.15171369910240173,1.0298128249370344,0.15221126224228654,0.14563752637317037,False,100,0.3831796253663749,0.633430592076161,0.1774091126024723,0.09933135868981481,-0.07807775391265749,-0.5124169269220384,0.6955253188634596,-0.072466696764269,False,100,0.4286412564790896,0.6423038832256022,0.2139807350933552,0.26766490571200846,0.05368417061865327,0.4273057279821431,0.33481235791398084,0.06043015557920553,False,0.09802952848374846,True,constant
200,24,100,0.43841710332363687,0.6528541183354168,0.01282167486846447,0.09518760204315185,0.08236592717468738,0.5094845014745757,0.305511496780562,0.072051989180424,False,100,0.4109783132943147,0.6594174052835262,0.1752092970535159,-0.05334522444754839,-0.22855452150106428,-1.559026395816458,0.9397060647001086,-0.22047962730612797,False,100,0.3996743514416325,0.6390601287470473,0.2382784754782915,0.12541367881000043,-0.11286479666829108,-0.7915371233837982,0.7851968186107425,-0.11194025350111535,False,0.19523072384297846,True,constant
200,25,100,0.4111287519054465,0.6567213465465784,0.2478644607961178,0.4655839292705059,0.2177194684743881,1.595803789907859,0.05615744611570206,0.22568073625740792,False,100,0.40238451975355294,0.6506610649472876,0.049381530173122884,0.08571958338841795,0.03633805321529507,0.22516195246923773,0.4110458693572584,0.03184270869124022,False,100,0.4079925473743556,0.6595281552495504,0.2719178726896644,0.3253326528146863,0.05341478012502193,0.36971556213427303,0.3560041444651869,0.052285676219068156,False,0.16430468834936618,True,constant
200,26,100,0.3893528450680559,0.6558052802123413,0.2498774154111743,0.3956830991059542,0.14580568369477986,1.04178766476462,0.14939079202276367,0.1473310244623121,False,100,0.39268022416668374,0.6269123769662678,0.15869116470217703,-0.07387899668887257,-0.2325701613910496,-1.5009064599152915,0.9323966711659244,-0.2122602271465595,False,100,0.3915911632006553,0.6431725191914084,0.4332556312717497,0.29184591010212896,-0.14140972116962075,-0.9429744313219555,0.8265659570385107,-0.13335672297465662,False,0.2872154048644006,True,constant
200,27,100,0.39758111687968134,0.6584009597160425,0.14442347649484874,0.3191527019813657,0.17472922548651695,1.1373217232387178,0.12848416230561427,0.16084158057857345,False,100,0.40939925780316,0.6516067518177587,0.0072263537533581255,-0.021241956874728202,-0.02846831062808633,-0.18755740082082978,0.5742918962312129,-0.02652462199642642,False,100,0.3894777716542805,0.6282849616505708,0.20819715082645415,0.3502521885558963,0.14205503772944214,1.0243778645451576,0.15348674515623442,0.14486890690345514,False,0.03267418775707481,True,constant
200,28,100,0.41017798155365687,0.6499093956008971,0.05753118336200714,0.36504977367818353,0.3075185903161764,2.221460008499055,0.013769692821576801,0.31416188722888144,False,100,0.41538669818884166,0.6597570565528648,0.0038089624419808386,-0.045172264501452446,-0.048981226943433286,-0.32271638626547133,0.626373011720802,-0.04563898902566639,False,100,0.4065838133252584,0.6543414512064593,0.45383249055594205,0.36663533091545103,-0.08719715964049102,-0.5748809177052184,0.7169668648149923,-0.08130043905682112,False,0.35649981725960966,True,clean
200,29,100,0.40898315422476555,0.6548040648535463,-0.04687612578272819,0.25206959769129755,0.29894572347402576,2.1572625157575893,0.01610331900550863,0.30508299073834855,False,100,0.3949240014052986,0.6620904389618234,0.2337322576344013,0.057709329426288605,-0.17602292820811272,-1.1418558935209884,0.8724568333511895,-0.16148280908930307,False,100,0.4162091613753997,0.6646704823923261,0.22266323633491994,0.3105698575079441,0.08790662117302414,0.628324164615464,0.2652610502851659,0.08885845551659344,False,0.21103910230100162,True,constant
200,30,100,0.4140823566623878,0.6453498484585981,0.1461900708079338,0.41866652842611074,0.27247645761817696,2.080014800395517,0.019407803737136443,0.29415851406561067,False,100,0.4153355624566353,0.6464701584269882,0.06666481733322144,-0.06203636622056365,-0.1287011835537851,-0.8696697010828834,0.8071714195275705,-0.12298986860563693,False,100,0.40602547075741213,0.6375472200748132,0.44661246486008166,0.40802058186382056,-0.038591882996261095,-0.24828169306137393,0.5979023281653061,-0.0351123337616349,False,0.31106834061443805,True,constant
200,31,100,0.3998590971616725,0.6393244628839996,0.135955373942852,0.3613854533433914,0.22543007940053938,1.4624052210168808,0.0726551741743959,0.20681532972472963,False,100,0.40592681812215686,0.6210664854440673,0.1410674634575844,-0.1289628443866968,-0.27003030784428117,-1.875327920049724,0.9688658310283976,-0.2652114178431247,False,100,0.4010223396091903,0.6228549009879084,0.19465141877532005,0.25620426759123804,0.06155284881591799,0.435832450210995,0.3317303132983912,0.06163601620106857,False,0.1638772305846214,True,constant
400,0,200,0.4031900471326344,0.6454020796771189,0.14174969458952547,0.3967792480811477,0.2550295534916222,2.4946567405681197,0.006513685784912873,0.24946567405681194,False,200,0.4213419766441905,0.6603172390675782,-0.009994563581421971,0.03637804235331714,0.04637260593473911,0.4380348748580081,0.33080043591842456,0.043803487485800804,False,200,0.4096361782147111,0.6460833637664974,0.22813238156959414,0.23884470902383328,0.01071232745423914,0.10757679842906763,0.4571929209566832,0.010757679842906764,False,0.2086569475568831,True,clean
